64,1,334,496,400,310,40,0.8,1
65,1,422,282,400,220,40,0.582,1
66,1,404,222,400,400,40,0.651,1
67,1,404,400,400,310,40,0.617,1
68,1,412,301,400,400,40,0.618,1
69,1,399,388,490,400,40,0.633,1
70,1,487,406,220,490,40,0.782,1
71,1,233,475,310,310,40,0.602,1
72,1,321,305,220,490,40,0.698,1
73,1,226,504,400,310,40,0.767,1
74,1,411,298,490,490,40,0.701,1
75,1,487,497,490,310,40,0.831,1
76,1,494,308,490,400,40,0.584,1
77,1,489,400,310,220,40,0.766,1
78,1,316,245,400,310,40,0.551,1
79,1,411,330,220,220,40,0.584,1
80,1,180,189,220,400,40,0.684,1
81,1,224,402,490,400,40,0.599,1
82,1,501,396,490,310,40,0.634,1
83,1,469,338,490,310,40,0.566,1
84,1,478,326,400,220,40,0.734,1
85,1,405,229,400,220,40,0.7,1
86,1,401,220,310,310,40,0.632,1
87,1,297,324,220,490,40,0.684,1
88,1,208,499,310,220,40,0.801,1
89,1,326,209,310,220,40,0.664,1
90,1,321,204,220,400,40,0.65,1
91,1,252,395,490,310,40,0.633,1
92,1,509,293,490,490,40,0.651,1
93,1,485,502,400,220,40,0.703,1
94,1,408,212,400,400,40,0.715,1
95,1,399,409,490,400,40,0.532,1
96,1,482,394,400,220,40,0.601,1
97,1,400,228,490,310,40,0.551,1
98,1,477,300,490,400,40,0.548,1
99,1,486,394,310,310,40,0.682,1
100,1,324,308,310,400,40,0.553,1
101,1,301,386,400,310,40,0.632,1
102,1,420,325,310,220,40,0.632,1
103,1,302,217,220,490,40,0.733,1
104,1,244,486,220,220,40,0.698,1
105,1,260,239,400,310,40,0.687,1
106,1,381,293,310,310,40,0.496,1
107,1,318,302,220,400,40,0.586,1
108,1,217,403,310,490,40,0.6,1
109,1,281,471,400,310,40,0.616,1
110,1,397,319,310,490,40,0.633,1
111,1,309,478,220,220,40,0.65,1
112,1,235,230,220,400,40,0.601,1
113,1,231,376,220,310,40,0.549,1
114,1,226,290,490,490,40,0.948,1
115,1,498,494,310,310,40,0.7,1
116,1,321,299,220,490,40,0.684,1
117,1,212,507,400,310,40,0.617,1
118,1,395,310,490,220,40,0.652,1
119,1,511,229,310,220,40,0.63,1
120,1,338,218,400,220,40,0.636,1
121,1,384,204,220,310,40,0.615,1
122,1,226,318,400,400,40,0.6,1
123,1,405,414,400,490,40,0.583,1
124,1,384,507,400,220,40,0.616,1
125,1,395,209,400,490,40,0.717,1
126,1,387,482,400,310,40,0.599,1
127,1,392,336,490,490,40,0.7,1
128,1,514,483,490,400,40,0.55,1
129,1,497,395,400,400,40,0.549,1
130,1,392,403,490,220,40,0.668,1
131,1,474,241,490,310,40,0.566,1
132,1,509,340,490,490,40,0.618,1
133,1,485,500,490,220,40,0.748,1
134,1,484,238,220,490,40,0.7,1
135,1,217,495,490,310,40,0.649,1
136,1,520,306,220,490,40,0.601,1
137,1,217,484,490,310,40,0.8,1
138,1,491,295,310,220,40,0.8,1
139,1,298,198,220,490,40,0.799,1
140,1,217,491,310,400,40,0.533,1
141,1,315,395,400,400,40,0.649,1
142,1,409,388,220,310,40,0.703,1
143,1,224,295,400,490,40,0.681,1
144,1,379,452,490,310,40,0.767,1
145,1,476,316,310,220,40,0.684,1
146,1,299,193,310,490,40,0.751,1
147,1,283,490,400,490,40,0.598,1
148,1,401,504,400,400,40,0.485,1
149,1,401,401,400,400,40,0.566,1
150,1,374,415,400,220,40,0.666,1
151,1,418,220,400,220,40,0.55,1
152,1,410,226,490,400,40,0.699,1
153,1,476,391,400,490,40,0.634,1
154,1,378,483,220,400,40,0.733,1
155,1,191,381,310,490,40,0.716,1
156,1,320,495,490,490,40,0.549,1
157,1,472,481,310,490,40,0.55,1
158,1,317,482,400,400,40,0.55,1
159,1,393,405,220,310,40,0.618,1
160,1,220,306,220,310,40,0.699,1
161,1,217,309,220,400,40,0.569,1
162,1,220,382,400,490,40,0.733,1
163,1,409,503,310,400,40,0.615,1
164,1,330,387,220,400,40,0.585,1
165,1,192,386,310,490,40,0.666,1
166,1,294,473,220,490,40,0.53,1
167,1,226,497,400,400,40,0.662,1
168,1,442,408,400,310,40,0.634,1
169,1,420,308,490,220,40,0.632,1
170,1,513,232,490,400,40,0.751,1
171,1,492,400,310,220,40,0.65,1
172,1,314,222,400,310,40,0.601,1
173,1,392,303,400,310,40,0.683,1
174,1,399,311,400,400,40,0.6,1
175,1,398,416,310,490,40,0.634,1
176,1,310,488,400,310,40,0.649,1
177,1,404,318,310,310,40,0.618,1
178,1,323,318,490,400,40,0.701,1
179,1,489,383,220,220,40,0.634,1
180,1,216,238,310,400,40,0.663,1
181,1,303,394,400,220,40,0.636,1
182,1,392,226,490,220,40,0.583,1
183,1,482,231,220,310,40,0.8,1
184,1,217,310,490,310,40,0.85,1
185,1,500,321,310,310,40,0.664,1
186,1,319,304,490,400,40,0.684,1
187,1,476,396,310,400,40,0.618,1
188,1,278,399,400,400,40,0.598,1
189,1,418,388,400,310,40,0.65,1
190,1,411,323,490,220,40,0.651,1
191,1,496,212,490,220,40,0.583,1
192,1,493,220,490,310,40,0.619,1
193,1,487,336,220,220,40,0.714,1
194,1,240,225,310,400,40,0.649,1
195,1,327,438,400,490,40,0.633,1
196,1,396,509,310,490,40,0.634,1
197,1,286,488,310,400,40,0.617,1
198,1,330,394,310,400,40,0.601,1
199,1,323,392,490,220,40,0.683,1
200,1,496,198,490,400,40,0.684,1
201,1,488,400,400,220,40,0.699,1
202,1,396,207,220,490,40,0.884,1
203,1,221,484,490,490,40,0.849,1
204,1,506,505,220,400,40,0.65,1
205,1,210,395,400,310,40,0.666,1
206,1,383,325,220,220,40,0.734,1
207,1,260,244,220,310,40,0.699,1
208,1,200,335,220,310,40,0.784,1
209,1,238,299,220,220,40,0.633,1
210,1,217,194,220,220,40,0.685,1
211,1,214,216,490,220,40,0.749,1
212,1,510,234,490,220,40,0.415,1
213,1,507,238,310,490,40,0.867,1
214,1,306,477,490,400,40,0.718,1
215,1,496,386,400,490,40,0.616,1
216,1,399,476,310,490,40,0.601,1
217,1,307,483,400,490,40,0.614,1
218,1,419,505,310,490,40,0.585,1
219,1,314,509,220,310,40,0.666,1
220,1,235,332,310,490,40,0.649,1
221,1,289,488,220,310,40,0.618,1
222,1,219,318,490,490,40,0.681,1
223,1,476,516,490,490,40,0.718,1
224,1,473,493,220,220,40,0.783,1
225,1,219,219,220,220,40,0.636,1
226,1,228,239,400,400,40,0.693,1
227,1,390,417,310,400,40,0.634,1
228,1,320,408,400,400,40,0.567,1
229,1,373,406,400,220,40,0.917,1
230,1,399,238,220,490,40,0.717,1
231,1,228,494,220,400,40,0.699,1
232,1,240,389,400,310,40,0.768,1
233,1,422,286,400,400,40,0.599,1
234,1,409,405,310,310,40,0.617,1
235,1,316,332,400,310,40,0.648,1
236,1,412,308,220,490,40,0.803,1
237,1,199,516,310,490,40,0.633,1
238,1,316,499,490,220,40,0.784,1
239,1,490,232,310,310,40,0.7,1
240,1,282,311,490,310,40,0.763,1
241,1,516,319,490,400,40,0.603,1
242,1,495,400,490,310,40,0.583,1
243,1,478,293,490,310,40,0.633,1
244,1,475,301,220,310,40,0.734,1
245,1,218,320,310,400,40,0.663,1
246,1,300,409,310,220,40,0.634,1
247,1,314,223,310,400,40,0.667,1
248,1,315,423,310,310,40,0.599,1
249,1,323,324,310,310,40,0.581,1
250,1,323,325,220,490,40,0.751,1
251,1,229,511,400,220,40,0.799,1
252,1,403,221,220,310,40,0.636,1
253,1,241,314,220,490,40,0.733,1
254,1,232,473,310,220,40,0.781,1
255,1,317,220,400,490,40,0.733,1
256,1,395,468,220,220,40,0.684,1
257,1,194,216,310,400,40,0.9,1
258,1,291,398,310,400,40,0.381,1
259,1,293,398,490,490,40,0.752,1
260,1,493,485,310,490,40,0.698,1
261,1,313,482,310,400,40,0.552,1
262,1,315,362,490,400,40,0.864,1
263,1,509,415,220,400,40,0.633,1
264,1,222,391,220,400,40,0.634,1
265,1,245,395,490,220,40,0.752,1
266,1,492,234,220,220,40,0.765,1
267,1,220,216,400,220,40,0.635,1
268,1,385,230,310,400,40,0.781,1
269,1,317,392,490,490,40,0.667,1
270,1,477,479,220,400,40,0.782,1
271,1,231,398,400,490,40,0.667,1
272,1,381,506,490,490,40,0.683,1
273,1,479,496,220,220,40,0.884,1
274,1,228,229,220,490,40,0.799,1
275,1,233,486,220,310,40,0.716,1
276,1,224,336,310,310,40,0.666,1
277,1,316,318,220,400,40,0.67,1
278,1,214,391,220,490,40,0.632,1
279,1,225,464,490,310,40,0.749,1
280,1,475,310,310,220,40,0.733,1
281,1,304,210,310,220,40,0.551,1
282,1,302,220,310,310,40,0.648,1
283,1,306,304,220,220,40,0.649,1
284,1,232,230,490,220,40,0.868,1
285,1,484,215,400,490,40,0.854,1
286,1,398,483,220,220,40,0.849,1
287,1,204,241,490,220,40,0.816,1
288,1,469,233,220,310,40,0.83,1
289,1,222,316,220,220,40,0.683,1
290,1,233,217,400,490,40,0.834,1
291,1,412,490,220,490,40,0.784,1
292,1,236,474,310,310,40,0.618,1
293,1,291,321,490,490,40,0.734,1
294,1,475,492,220,400,40,0.616,1
295,1,227,387,310,400,40,0.566,1
296,1,310,395,400,490,40,0.6,1
297,1,393,489,400,490,40,0.784,1
298,1,384,478,220,400,40,0.65,1
299,1,209,388,490,310,40,0.714,1
300,1,495,318,400,490,40,0.703,1
301,1,413,492,490,310,40,0.617,1
302,1,479,326,220,310,40,0.73,1
303,1,230,317,220,400,40,0.653,1
304,1,212,397,490,490,40,0.7,1
305,1,493,482,220,220,40,0.681,1
306,1,222,215,310,400,40,0.8,1
307,1,309,390,490,400,40,0.701,1
308,1,466,397,220,220,40,0.732,1
309,1,221,229,220,400,40,0.666,1
310,1,224,415,400,220,40,0.718,1
311,1,410,212,490,310,40,0.649,1
312,1,507,309,310,490,40,0.785,1
313,1,286,503,220,310,40,0.7,1
314,1,201,297,490,490,40,0.899,1
315,1,502,496,220,490,40,0.733,1
316,1,211,461,310,220,40,0.818,1
317,1,326,198,400,220,40,0.883,1
318,1,419,237,310,310,40,0.651,1
319,1,325,303,400,400,40,0.599,1
