128,3,214,503,400,220,40,0.783,1
129,3,401,234,400,490,40,0.673,1
130,3,410,503,400,400,40,0.702,1
131,3,404,403,310,490,40,0.625,1
132,3,314,490,400,400,40,0.632,1
133,3,391,410,400,310,40,0.596,1
134,3,404,301,310,490,40,0.617,1
135,3,335,505,220,310,40,0.735,1
136,3,229,331,220,220,40,0.657,1
137,3,214,219,220,220,40,0.89,1
138,3,214,226,490,490,40,0.751,1
139,3,490,486,310,490,40,0.604,1
140,3,300,506,220,220,40,0.701,1
141,3,217,209,490,400,40,0.75,1
142,3,493,402,310,310,40,0.725,1
143,3,327,317,400,220,40,0.634,1
144,3,406,225,400,490,40,0.77,1
145,3,392,477,220,310,40,0.836,1
146,3,225,304,310,400,40,0.911,1
147,3,295,405,220,220,40,1.004,1
148,3,233,233,400,310,40,0.783,1
149,3,405,326,490,490,40,0.891,1
150,3,489,488,400,310,40,0.716,1
151,3,419,322,400,400,40,0.666,1
152,3,402,411,400,220,40,0.566,1
153,3,402,204,310,220,40,0.583,1
154,3,304,231,310,400,40,0.681,1
155,3,318,383,220,310,40,0.668,1
156,3,182,330,310,220,40,0.668,1
157,3,317,237,220,220,40,0.732,1
158,3,207,227,310,490,40,0.669,1
159,3,303,470,400,310,40,0.583,1
160,3,395,308,400,310,40,0.515,1
161,3,410,315,310,490,40,0.633,1
162,3,331,482,310,220,40,0.601,1
163,3,305,191,490,490,40,0.819,1
164,3,472,484,400,400,40,0.813,1
165,3,411,416,400,220,40,0.582,1
166,3,391,225,220,220,40,0.7,1
167,3,228,204,490,490,40,0.883,1
168,3,493,523,490,400,40,0.92,1
169,3,489,418,220,220,40,0.804,1
170,3,229,217,220,220,40,0.861,1
171,3,245,232,490,220,40,0.804,1
172,3,502,237,310,400,40,0.753,1
173,3,308,427,490,220,40,0.697,1
174,3,485,238,400,310,40,0.62,1
175,3,393,299,400,400,40,0.615,1
176,3,417,413,220,490,40,0.655,1
177,3,216,475,310,400,40,0.823,1
178,3,307,397,400,490,40,0.87,1
179,3,390,499,490,220,40,0.736,1
180,3,490,226,310,310,40,0.749,1
181,3,307,306,310,490,40,0.602,1
182,3,321,485,220,490,40,0.728,1
183,3,209,514,490,220,40,0.715,1
184,3,495,205,220,400,40,0.685,1
185,3,204,393,400,400,40,0.648,1
186,3,401,384,400,400,40,0.615,1
187,3,412,404,310,490,40,0.554,1
188,3,301,507,220,400,40,0.6,1
189,3,247,402,220,400,40,0.539,1
190,3,225,404,310,310,40,0.633,1
191,3,309,315,310,400,40,0.637,1
192,3,318,410,400,220,40,0.616,1
193,3,395,227,310,310,40,0.66,1
194,3,298,311,490,490,40,0.912,1
195,3,473,489,220,310,40,0.785,1
196,3,216,310,310,400,40,0.801,1
197,3,304,396,400,220,40,0.737,1
198,3,404,217,490,310,40,0.831,1
199,3,484,306,400,490,40,0.685,1
200,3,402,476,490,400,40,0.665,1
201,3,494,419,220,220,40,0.65,1
202,3,197,240,220,490,40,0.784,1
203,3,207,503,400,490,40,0.819,1
204,3,402,486,490,400,40,0.748,1
205,3,482,403,490,490,40,0.684,1
206,3,502,492,220,400,40,0.684,1
207,3,216,396,310,400,40,0.819,1
208,3,301,390,490,490,40,0.701,1
209,3,498,486,490,220,40,0.681,1
210,3,489,229,400,490,40,0.732,1
211,3,411,492,310,310,40,0.771,1
212,3,310,327,310,310,40,1.073,1
213,3,315,312,490,310,40,0.721,1
214,3,500,304,490,400,40,0.689,1
215,3,485,407,490,310,40,0.688,1
216,3,487,301,490,490,40,0.607,1
217,3,490,459,400,310,40,0.805,1
218,3,379,292,220,490,40,0.613,1
219,3,231,454,220,220,40,0.778,1
220,3,222,228,310,490,40,0.854,1
221,3,304,493,400,400,40,0.707,1
222,3,382,412,400,400,40,0.609,1
223,3,400,400,400,220,40,0.591,1
224,3,401,230,400,490,40,0.692,1
225,3,397,516,310,310,40,0.667,1
226,3,330,308,490,490,40,0.697,1
227,3,483,458,490,310,40,0.673,1
228,3,476,300,220,400,40,0.759,1
229,3,243,399,220,490,40,0.512,1
230,3,222,474,490,310,40,0.703,1
231,3,495,318,220,220,40,0.702,1
232,3,181,220,310,400,40,0.593,1
233,3,320,402,220,490,40,0.699,1
234,3,209,495,490,310,40,0.683,1
235,3,482,326,310,490,40,0.682,1
236,3,286,507,400,310,40,0.664,1
237,3,414,310,310,310,40,0.639,1
238,3,307,313,490,220,40,0.603,1
239,3,488,202,220,400,40,0.693,1
240,3,204,396,490,220,40,0.839,1
241,3,466,194,490,220,40,0.915,1
242,3,482,233,490,310,40,0.796,1
243,3,510,323,310,400,40,0.583,1
244,3,304,392,400,310,40,0.698,1
245,3,380,305,310,310,40,0.609,1
246,3,292,299,310,490,40,0.849,1
247,3,319,491,400,400,40,0.662,1
248,3,391,408,400,310,40,0.533,1
249,3,411,285,310,220,40,0.745,1
250,3,311,208,490,400,40,0.698,1
251,3,467,384,310,220,40,0.722,1
252,3,309,238,220,310,40,0.621,1
253,3,218,322,400,220,40,0.61,1
254,3,380,211,400,490,40,0.856,1
255,3,403,483,220,220,40,0.653,1
256,3,206,200,400,310,40,0.639,1
257,3,400,312,490,400,40,0.775,1
258,3,512,413,490,220,40,0.61,1
259,3,488,243,400,490,40,0.791,1
260,3,408,483,220,310,40,0.702,1
261,3,226,332,220,490,40,0.665,1
262,3,224,486,400,220,40,0.742,1
263,3,408,227,400,400,40,0.698,0
264,3,417,447,220,400,40,0.835,1
265,3,249,402,220,310,40,0.72,1
266,3,190,337,490,400,40,0.724,1
267,3,449,402,310,490,40,0.628,1
268,3,327,493,220,490,40,0.696,1
269,3,212,488,400,490,40,0.669,1
270,3,394,495,310,490,40,0.492,1
271,3,318,491,220,400,40,0.66,1
272,3,234,418,310,490,40,0.627,1
273,3,320,485,400,220,40,0.85,1
274,3,388,250,490,400,40,0.874,1
275,3,494,403,220,490,40,0.776,1
276,3,211,503,310,400,40,0.676,1
277,3,302,396,400,220,40,0.633,1
278,3,407,232,310,220,40,0.805,1
279,3,315,234,490,400,40,0.716,1
280,3,484,382,220,310,40,0.803,1
281,3,206,308,220,310,40,1.152,1
282,3,220,316,490,400,40,0.675,1
283,3,513,402,490,490,40,0.589,1
284,3,509,499,220,310,40,0.702,1
285,3,211,305,490,310,40,0.786,1
286,3,500,331,310,310,40,0.716,1
287,3,316,299,490,400,40,0.77,1
288,3,469,400,220,310,40,0.716,1
289,3,188,319,490,400,40,0.685,1
290,3,490,411,490,220,40,0.629,1
291,3,494,209,400,490,40,0.766,1
292,3,428,513,490,220,40,0.789,1
293,3,484,200,310,490,40,0.697,1
294,3,328,505,220,310,40,0.786,1
295,3,232,311,310,310,40,0.744,1
296,3,307,317,400,310,40,0.54,1
297,3,395,312,310,490,40,0.631,1
298,3,336,458,220,220,40,0.751,1
299,3,200,204,310,400,40,0.709,1
300,3,318,402,490,220,40,0.621,1
301,3,523,200,490,310,40,0.682,1
302,3,478,324,310,220,40,0.679,1
303,3,295,196,310,220,40,1.245,1
304,3,311,224,400,400,40,0.828,1
305,3,395,407,490,310,40,0.643,1
306,3,501,303,400,400,40,0.632,1
307,3,427,392,490,310,40,0.758,1
308,3,494,341,400,400,40,0.614,1
309,3,402,398,310,400,40,0.691,1
310,3,317,399,310,310,40,0.632,1
311,3,324,312,220,400,40,0.68,1
312,3,223,390,400,310,40,0.611,1
313,3,396,313,400,310,40,0.597,1
314,3,411,312,490,490,40,0.847,1
315,3,497,500,220,220,40,0.875,1
316,3,208,209,220,310,40,0.855,1
317,3,227,328,310,220,40,1.002,1
318,3,311,212,490,220,40,0.596,1
319,3,490,223,220,400,40,0.718,1
